order_id,customer_id,order_date,status,amount
5421,1199,2022-11-14,processing,1902.69
4731,1592,2023-03-14,cancelled,2394.22
6089,1713,2023-02-13,processing,3076.3
4696,1042,2022-01-01,completed,1793.07
6551,1996,2022-10-05,completed,274.8
6514,1398,2022-05-07,processing,1380.7
5843,1413,2022-05-22,completed,2491.26
4115,1303,2022-09-27,processing,3333.58
6588,1538,2022-03-21,processing,5683.02
6668,1445,2022-11-22,cancelled,2629.26
5024,1317,2022-05-25,completed,1595.89
6037,1959,2022-07-07,completed,1726.2
4265,1470,2023-11-26,processing,1911.0
6474,1786,2022-02-10,completed,4843.21
4396,1529,2023-10-27,completed,4613.91
4356,1510,2022-08-25,cancelled,746.34
4871,1267,2023-09-20,cancelled,1980.66
4701,1198,2023-12-23,completed,1303.02
5686,1759,2023-02-26,completed,264.88
4984,1320,2023-12-20,completed,2470.0
4755,1747,2023-09-16,cancelled,6388.22
5304,1660,2022-10-17,completed,4047.57
5451,1354,2022-03-09,completed,1471.68
5297,1981,2023-09-04,processing,190.11
5307,1769,2022-03-13,completed,2532.16
4545,1043,2023-04-22,processing,7634.47
4455,1724,2022-02-21,completed,2230.73
4467,1912,2023-07-07,processing,2254.88
5410,1140,2022-01-01,completed,4593.3
5666,1427,2022-03-01,completed,6255.17
4833,1623,2023-05-21,processing,954.46
6072,1609,2023-09-20,completed,4217.64
6138,1420,2023-11-11,processing,2341.28
6207,1262,2023-05-06,processing,5330.92
5864,1062,2023-02-20,completed,4667.69
5939,1816,2023-04-10,completed,5727.81
5150,1468,2023-11-11,completed,2704.83
5989,1928,2023-09-28,completed,6624.68
4990,1952,2023-09-22,completed,3949.22
6161,1044,2023-11-07,completed,7250.14
4013,1816,2023-07-13,completed,2736.75
6768,1489,2023-07-15,completed,1328.79
5720,1034,2022-09-13,completed,2960.0
6762,1745,2022-08-11,completed,2706.82
5503,1212,2023-02-03,completed,1911.28
6148,1591,2022-01-12,completed,5733.64
5084,1739,2023-06-05,cancelled,6029.49
6972,1940,2023-08-24,processing,1226.16
5946,1186,2023-01-30,completed,1529.7
6244,1512,2023-10-03,completed,3726.78
4693,1094,2022-02-22,completed,3389.96
5552,1842,2022-06-24,processing,1721.3
5586,1103,2022-06-29,completed,4858.98
4876,1930,2022-12-30,completed,5081.24
5521,1946,2022-08-31,processing,1553.5
4798,1876,2022-02-02,completed,4352.21
6071,1884,2023-09-22,completed,1734.2
6905,1264,2022-04-14,completed,6047.93
5932,1942,2022-12-18,cancelled,5059.81
4260,1648,2023-10-25,completed,4364.66
6002,1666,2023-01-02,completed,-3520.73
6338,1832,2023-07-05,completed,3622.78
5555,1951,2022-05-06,completed,2038.73
6315,1985,2023-08-06,processing,776.25
4886,1760,2022-06-15,completed,969.15
4584,1013,2023-02-03,completed,-3441.22
4035,1451,2022-06-19,completed,1601.75
4327,1998,2023-12-12,completed,7657.8
5468,1174,2023-11-05,completed,1283.01
5976,1672,2022-02-20,completed,1545.64
4187,1748,2023-10-07,processing,330.2
4943,1281,2023-05-14,completed,3589.55
5903,1580,2022-04-07,completed,474.44
5424,1444,2023-06-11,completed,4232.71
5978,1235,2023-07-27,completed,598.41
4344,1248,2023-06-02,processing,1552.5
6910,1059,2022-05-29,completed,3748.49
6383,1452,2022-01-21,completed,5128.4
5921,1388,2023-09-15,completed,1762.26
4163,1902,2023-02-28,completed,2705.68
5845,1355,2023-11-29,completed,3088.95
4092,1446,2023-06-21,cancelled,4545.86
4316,1967,2022-02-27,cancelled,3410.35
5999,1708,2022-02-04,completed,2809.6
4074,1389,2023-08-18,completed,4131.97
4920,1671,2022-02-09,completed,4595.63
5537,1973,2022-04-26,processing,6263.82
5091,1536,2022-09-11,completed,2473.26
6720,1483,2022-12-01,completed,0.0
5028,1410,2022-12-01,completed,4251.44
5947,1254,2022-06-11,completed,382.08
5880,1642,2023-09-21,completed,2505.34
6057,1324,2023-11-12,cancelled,5608.25
4209,1056,2022-03-30,completed,5311.6
4462,1677,2023-10-19,completed,5369.84
5207,1961,2023-04-11,cancelled,6362.37
4799,1163,2023-06-19,cancelled,903.07
5753,1603,2022-12-30,completed,420.48
6617,1308,2022-10-26,completed,3845.73
5506,1537,2022-10-24,completed,1726.56
4085,1800,2023-01-07,cancelled,3456.57
6275,1988,2022-07-10,completed,3057.9
5442,1339,2022-04-13,completed,3990.81
4781,1516,2023-08-19,completed,3682.69
5107,1302,2023-01-18,completed,2263.49
5072,1008,2022-02-03,cancelled,4277.12
5655,1882,2023-06-01,completed,8173.43
5741,1497,2022-10-21,completed,1599.56
4156,1900,2023-02-01,completed,6436.25
4286,1429,2022-06-25,completed,4875.4
4694,1063,2023-06-07,completed,127.36
5693,1480,2023-06-24,completed,1960.08
5972,1946,2023-12-26,completed,3168.38
5416,9001,2022-11-06,completed,1623.67
5129,1409,2022-07-23,completed,4758.88
6351,1683,2022-02-20,processing,5521.7
4339,1776,2023-03-18,completed,443.61
6970,1855,2022-02-27,completed,4925.5
5071,1823,2023-09-11,completed,2234.56
4164,1190,2022-01-27,processing,7234.73
5650,1191,2023-10-16,completed,3157.37
4668,1970,2023-02-03,completed,5488.88
5995,1071,2022-12-27,completed,4813.62
6822,1784,2022-08-18,processing,528.32
5791,1400,2022-01-29,completed,0.0
5546,1268,2022-06-13,completed,5970.3
4822,1883,2022-06-01,processing,5551.68
6220,1207,2023-04-13,cancelled,7768.91
4679,1852,2023-07-07,completed,1705.0
5046,1040,2022-05-31,processing,2589.3
5276,1353,2022-03-03,processing,5476.58
4711,1271,2022-05-17,completed,3655.83
6991,1040,2022-11-24,completed,3489.08
6461,1232,2023-03-06,completed,4286.46
6136,1115,2022-02-19,processing,3637.63
6165,1044,2023-01-18,completed,740.7
4853,1006,2023-03-17,completed,365.85
5794,1603,2023-06-13,completed,3904.97
6552,1528,2023-03-15,cancelled,4425.77
5770,1440,2022-11-22,cancelled,411.5
5000,1379,2022-01-30,processing,599.47
5142,1481,2022-09-21,completed,3026.94
6109,1311,2025-04-24,completed,5998.57
6447,1087,2022-06-08,completed,2320.8
6280,1951,2022-01-10,completed,865.86
4671,1055,2023-10-17,completed,3902.98
6920,1117,2022-01-28,completed,4471.51
5114,1766,2022-08-08,completed,4330.76
6378,1141,2022-07-24,cancelled,1726.2
6478,1308,2022-09-27,completed,5390.14
5282,1391,2023-10-10,completed,3097.84
4267,1047,2022-09-06,cancelled,910.63
4216,1394,2022-03-09,completed,2011.73
4129,1785,2023-07-18,cancelled,4678.82
4386,1148,2022-04-20,completed,2204.87
4857,1578,2023-03-23,cancelled,1772.12
4722,1914,2023-03-31,completed,3223.13
4936,1941,2023-02-02,completed,3730.84
6705,1053,2023-02-25,processing,4306.35
5822,1396,2023-04-18,completed,4316.41
4332,1844,2022-05-28,completed,3130.2
5828,1469,2023-02-18,completed,1337.25
4779,1447,2023-01-26,completed,2599.3
4848,1933,2023-11-27,completed,4631.17
5100,1482,2023-05-23,completed,1910.11
4139,1093,2022-08-16,completed,4403.17
5008,1606,2023-10-04,completed,1800.96
5466,1015,2023-12-03,completed,975.76
6212,1236,2022-10-13,processing,5618.71
4361,1441,2022-05-02,completed,5892.02
5383,1397,2022-11-17,completed,774.41
5971,1648,2022-07-07,cancelled,1560.23
5563,1888,2022-02-13,completed,4596.69
6229,1257,2022-10-18,processing,3205.33
4509,1566,2022-07-18,cancelled,5420.29
4495,1551,2023-03-10,processing,4463.62
6182,1148,2022-10-11,processing,4480.0
6589,1329,2023-05-21,processing,1653.5
4921,1695,2022-12-28,processing,805.84
4268,1927,2022-11-11,completed,3454.04
6696,1807,2023-05-08,completed,445.78
4269,1819,2023-09-23,completed,576.1
5750,1266,2023-07-08,completed,4155.08
4582,1836,2022-12-01,completed,4194.97
6214,1171,2022-07-24,cancelled,3331.75
6877,1245,2023-04-26,cancelled,2554.23
4648,1501,2023-10-19,cancelled,4942.5
6928,1893,2022-11-18,completed,1637.0
5591,1140,2023-02-22,completed,1524.08
5615,1782,2023-02-26,cancelled,850.73
5257,1327,2022-06-20,completed,2356.72
4687,1122,2023-03-08,completed,4130.85
5661,1908,2022-08-08,completed,1822.72
6773,1042,2022-01-30,cancelled,2961.88
5900,1232,2023-07-18,completed,980.98
4954,1629,2023-01-25,cancelled,3788.06
4128,1846,2022-11-28,processing,4751.94
4492,1326,2023-04-21,processing,5213.2
5437,1485,2022-02-01,completed,4252.36
6933,1665,2023-12-20,completed,1281.84
6223,1944,2023-09-04,processing,3347.58
5721,1372,2023-02-20,completed,8529.09
4824,1729,2022-03-26,completed,3846.8
6384,1043,2022-06-22,completed,5322.86
6654,1139,2022-05-20,completed,1659.96
5125,1027,2023-07-01,Cancelled,711.66
4144,1789,2022-11-09,completed,2642.41
4244,1486,2022-09-26,completed,4937.04
4834,1917,2022-02-06,processing,1532.9
6180,1058,2023-12-26,cancelled,4080.58
5829,1967,2022-12-04,cancelled,4352.69
5818,1167,2023-06-18,completed,981.4
6381,1810,2022-09-15,processing,4107.28
4497,1577,2022-03-13,completed,611.58
5238,1653,2022-06-28,completed,2411.87
4981,1145,2022-10-25,processing,3245.04
5574,1780,2023-06-02,completed,5968.29
4587,1341,2022-06-29,cancelled,4085.0
5082,1264,2023-10-15,completed,2450.1
5791,1400,2022-01-29,completed,1267.4
4314,1057,2023-09-15,cancelled,2191.24
6132,1885,2022-04-20,completed,3067.45
6310,1109,2022-03-18,completed,2331.02
6889,1458,2022-08-21,cancelled,2841.38
6038,1656,2023-07-09,completed,5417.77
4511,1905,2023-04-10,completed,3075.97
6651,1296,2022-04-08,completed,2326.82
4515,1642,2023-10-03,completed,231.14
4428,1645,2023-10-25,processing,1520.88
5565,1316,2023-02-26,completed,6170.58
5431,1562,2022-12-05,cancelled,1905.36
5638,1734,2023-12-10,completed,6781.16
5836,1572,2023-07-23,processing,5801.39
4682,1010,2022-04-14,completed,3873.77
6307,1060,2023-05-01,processing,7977.7
6858,1776,2022-04-17,completed,3820.58
4373,1735,2023-08-16,completed,5123.52
6321,1006,2023-07-07,completed,6312.64
5234,1060,2023-02-01,processing,183.8
4673,1971,2022-11-09,completed,2132.62
5416,1665,2022-11-06,completed,1623.67
4007,1551,2023-12-21,cancelled,3496.14
6678,1550,2023-09-21,completed,3449.62
6549,1051,2023-01-29,cancelled,151.36
4325,1504,2023-12-06,cancelled,821.0
6729,1691,2023-07-23,processing,3174.8
5479,1993,2022-11-19,completed,333.4
4279,1446,2022-09-15,completed,2196.52
5251,1717,2022-10-15,cancelled,970.69
4237,1829,2023-10-02,completed,2669.98
4009,1572,2022-03-14,processing,3773.28
4569,1420,2023-04-07,completed,5010.37
6515,1507,2022-09-28,cancelled,7031.84
4142,1074,2022-09-30,completed,2638.98
6643,1436,2022-04-08,processing,3065.58
5637,1975,2023-09-12,cancelled,1234.26
4926,1963,2022-08-09,completed,8058.24
5830,1433,2022-10-03,completed,1831.41
5051,1284,2023-05-29,cancelled,1410.22
4675,1955,2022-05-20,completed,4301.42
6747,1782,2022-08-07,completed,3057.14
4919,1151,2023-09-25,CANCELLED,367.6
5732,1688,2022-07-25,processing,6298.19
5635,1605,2023-07-02,cancelled,5370.47
4945,1029,2023-09-05,completed,8556.14
6990,1292,2022-04-16,completed,3960.84
5110,1104,2022-02-27,cancelled,3516.93
5208,1984,2023-05-18,completed,3962.97
6807,1529,2022-11-22,completed,3260.61
6160,1246,2023-08-22,completed,6918.67
6544,1600,2023-12-22,processing,64.08
6070,1168,2023-09-19,completed,8174.44
5032,1036,2022-09-25,completed,3695.98
5874,1081,2022-11-24,completed,4880.45
4877,1216,2022-12-24,cancelled,7638.13
6584,1951,2022-06-06,completed,2476.9
5797,1748,2022-04-24,completed,2205.09
4371,1345,2023-05-24,processing,3734.74
5273,1720,2022-03-19,completed,2499.77
6707,1915,2022-03-18,completed,2275.32
4705,1507,2023-12-03,processing,10670.41
4556,1936,2023-09-15,processing,4345.85
6170,1466,2022-10-04,completed,4050.0
5097,1505,2023-10-09,completed,4497.0
4689,1297,2022-10-16,completed,320.6
5023,1204,2023-08-05,completed,338.58
4376,1512,2022-08-07,cancelled,3601.5
4939,1156,2022-01-08,processing,8266.99
4161,1070,2023-07-25,processing,1520.88
4881,1512,2023-11-27,completed,1597.83
5997,1002,2022-05-24,completed,6789.0
6532,1054,2022-09-01,completed,2439.4
4370,1603,2022-01-23,completed,5269.41
6394,1774,2022-08-28,completed,4468.72
5398,1399,2023-08-09,completed,2150.65
6213,1162,2022-05-01,completed,2940.94
6929,1103,2023-07-13,completed,774.27
6252,1900,2023-01-23,processing,2184.15
4987,1786,2023-02-17,completed,3338.11
4213,1116,2022-12-26,completed,6425.37
4934,1729,2023-04-27,cancelled,166.7
6641,1714,2023-08-26,completed,3279.95
5196,1856,2022-07-05,completed,4012.32
4358,1620,2023-11-27,completed,1058.08
6926,1696,2022-12-23,completed,825.03
6142,1184,2022-05-27,completed,5799.32
6358,1139,2023-02-19,completed,1389.06
4625,1752,2023-01-30,completed,4302.07
5355,1256,2022-01-06,completed,3043.84
6915,1496,2023-05-11,completed,104.44
5106,1006,2023-02-18,completed,4825.6
6492,1530,2023-02-15,completed,2922.58
5247,1806,2022-03-08,completed,261.63
5734,1436,2022-04-13,completed,1956.05
5882,1047,2023-01-06,completed,276.66
5871,1699,2023-02-03,completed,3355.33
4578,1455,2022-02-23,processing,512.19
5554,1190,2022-05-09,completed,110.79
6009,1608,2022-12-03,processing,5157.95
6444,1192,2023-01-17,completed,127.36
6932,1536,2022-05-05,cancelled,5441.88
6802,1222,2023-06-21,cancelled,2271.16
4209,1056,2022-03-30,completed,5311.6
5936,1252,2022-09-24,completed,539.84
5984,1591,2023-01-20,processing,3776.49
4992,1403,2023-01-22,completed,3622.55
5059,1171,2023-10-02,completed,4148.75
5177,1632,2023-07-06,cancelled,832.7
6981,1720,2022-04-21,completed,3477.51
5120,1786,2023-12-02,completed,3545.96
6778,1168,2023-12-19,completed,2864.19
4680,1756,2023-10-09,processing,5721.86
6393,1085,2023-07-10,completed,4595.13
6638,1481,2022-09-04,completed,1261.44
6169,1267,2023-12-13,cancelled,6690.16
6480,1095,2023-07-08,cancelled,2148.39
5015,1093,2023-06-10,completed,3130.17
5262,1737,2022-09-25,processing,1336.03
6679,1121,2022-05-15,completed,3827.72
4318,1746,2023-03-31,cancelled,5640.74
4543,1213,2022-08-13,completed,4788.49
6361,1569,2022-06-12,completed,337.95
6424,1469,2022-05-31,processing,6037.74
6151,1985,2022-01-13,cancelled,2094.21
4320,1068,2023-08-28,completed,1831.41
6523,1048,2022-05-20,completed,3736.25
5556,1268,2023-10-03,cancelled,2413.83
6881,1519,2022-07-23,completed,3801.46
5090,1867,2023-07-05,completed,3253.7
6102,1426,2022-08-31,completed,2213.85
5754,1810,2023-08-18,completed,1724.45
5333,1554,2022-05-30,completed,3920.25
4407,1263,2022-03-16,completed,3350.34
5423,1637,2022-12-01,completed,3544.21
6680,1407,2022-07-08,completed,3348.42
4930,1361,2023-07-28,processing,2139.6
6359,1273,2023-02-12,completed,1032.06
5689,1755,2023-05-20,completed,1798.81
4108,1599,2022-05-03,completed,1392.51
6526,1538,2022-06-02,processing,1434.64
6210,1586,2022-02-03,completed,2912.75
6475,1547,2023-07-08,completed,4809.04
4242,1056,2023-10-20,completed,219.51
4844,1848,2022-12-28,completed,3044.35
5981,1680,2023-02-13,completed,1625.58
6830,1156,2022-06-15,completed,2331.29
6960,1286,2023-07-14,completed,3632.0
6667,1415,2023-08-19,cancelled,3434.6
5827,1317,2023-02-23,processing,717.62
5677,1195,2022-03-06,completed,670.87
6248,1906,2023-02-23,processing,3851.21
5222,1924,2023-05-16,completed,3137.21
6266,1842,2023-06-21,completed,3054.6
6691,1593,2023-11-02,cancelled,1696.6
5925,9001,2023-02-07,completed,1150.8
5135,1579,2022-01-10,completed,3542.04
5249,1639,2022-11-20,processing,2811.99
5048,1739,2023-10-31,cancelled,189.18
4324,1811,2022-01-03,completed,1833.82
5388,1325,2022-08-14,completed,6384.89
6457,1419,2023-02-23,completed,6321.22
4513,1006,2023-02-06,completed,5235.72
5095,1203,2022-04-13,processing,5744.7
4146,1949,2022-06-01,completed,487.88
5420,1489,2022-02-11,completed,1478.1
6360,1372,2022-11-09,completed,4950.41
4762,1636,2023-10-22,completed,1999.53
6553,1877,2023-09-28,completed,682.75
5436,1493,2023-11-10,completed,3725.61
4117,1675,2023-07-06,completed,3719.94
5417,1259,2023-05-14,completed,3049.53
6500,1441,2022-02-14,completed,5420.06
4239,1932,2023-08-29,cancelled,1058.67
6422,1645,2023-07-07,completed,4179.93
4224,1729,2023-01-27,completed,2426.1
5211,1782,2022-07-22,completed,3384.6
5509,1661,2023-05-13,completed,1687.62
4904,1079,2022-09-14,processing,2807.74
6147,1515,2022-12-16,completed,4462.9
6294,1371,2023-01-29,completed,2960.42
4499,1771,2023-12-26,completed,5949.92
6153,1358,2022-05-05,completed,5762.34
4766,1466,2022-02-09,processing,602.02
4530,1108,2023-04-11,completed,4581.6
6694,1917,2022-12-04,completed,2939.98
4429,1448,2022-03-23,completed,3785.2
6781,1164,2022-06-18,completed,2174.73
5143,1490,2023-05-20,cancelled,3077.48
6013,1039,2022-09-08,completed,318.4
5265,1249,2022-03-18,completed,2258.5
5157,1554,2023-09-17,completed,1639.74
6046,1022,2023-01-05,completed,1169.64
6897,1445,2023-11-23,completed,298.89
4544,1958,2023-01-19,completed,5571.3
6998,1826,2022-11-04,cancelled,5921.63
5799,1888,2023-06-30,completed,3667.62
6191,1011,2022-12-14,completed,3556.34
5381,1403,2022-01-04,completed,4701.42
6717,1550,2022-05-25,completed,2247.41
5505,1444,2023-04-20,completed,585.36
4581,1817,2023-11-12,completed,2577.32
4351,1232,2023-07-22,completed,2612.58
4821,1338,2023-12-06,processing,3670.57
6258,1266,2022-01-19,completed,155.25
6233,1513,2022-03-13,completed,3246.16
5633,1016,2022-12-10,processing,4735.05
5679,1757,2022-01-09,completed,7571.87
5464,1788,2023-09-07,cancelled,2228.9
5941,1928,2022-10-15,completed,1520.88
6028,1111,2022-08-09,completed,183.8
6868,1546,2023-03-28,completed,573.12
6519,1707,2023-12-25,processing,4924.32
5205,1834,2023-04-01,completed,5414.7
6054,1429,2022-03-24,completed,2249.42
4564,1827,2022-09-10,processing,5720.87
6741,1165,2023-10-18,processing,4878.63
5043,1545,2023-02-10,completed,3262.05
6405,1061,2022-09-26,cancelled,6844.05
4801,1336,2022-05-22,completed,113.52
6083,1746,2022-03-06,processing,4266.24
5833,1332,2022-04-13,completed,6663.0
4611,1259,2023-12-10,completed,4540.85
5067,1641,2023-04-29,cancelled,267.45
6459,1494,2023-11-08,processing,2656.33
5639,1663,2022-03-28,completed,5536.93
6177,1525,2023-10-15,completed,2281.32
5347,1882,2023-01-28,processing,945.9
6603,1538,2023-05-05,processing,2743.69
4617,1031,2023-08-23,completed,1138.6
6437,1861,2023-06-07,processing,1526.8
6758,1664,2022-12-16,completed,863.1
5966,1932,2022-08-29,Completed,3064.16
4182,1875,2022-02-03,cancelled,3919.8
5571,1466,2023-06-23,completed,275.01
6464,1506,2023-03-18,completed,3337.95
6735,1988,2023-03-17,processing,674.8
6247,1402,2023-03-05,cancelled,4090.96
5086,1919,2023-01-24,completed,975.76
5716,1371,2023-09-21,completed,5002.76
4010,1646,2023-02-19,completed,2705.67
5802,1891,2022-07-21,completed,666.8
4540,1894,2022-05-10,processing,3974.23
5385,1275,2022-05-11,completed,1278.48
5523,1555,2022-06-21,cancelled,891.56
4236,1593,2022-06-23,processing,160.2
5093,1928,2022-05-16,processing,2441.48
5930,1386,2022-06-21,completed,1363.2
4917,1038,2023-01-03,completed,6104.91
6936,1800,2022-02-21,completed,671.0
6375,1093,2023-04-01,completed,1347.64
6249,1593,2022-03-03,cancelled,2204.07
6376,1806,2023-02-25,completed,664.9
5175,1470,2023-12-17,cancelled,5051.73
5519,1106,2023-11-29,processing,2626.58
4810,1068,2023-01-30,completed,4472.84
6452,1993,2023-12-28,cancelled,1672.45
5631,1386,2023-07-08,completed,96.12
4868,1825,2023-05-12,processing,998.19
5617,1069,2022-09-27,completed,3191.16
4910,1884,2023-01-27,completed,4871.08
5779,1360,2022-04-27,completed,6667.32
5884,1735,2023-03-26,completed,1736.19
5572,1622,2022-07-23,completed,3884.0
6058,1741,2022-10-31,cancelled,2512.02
6434,1001,2022-05-16,completed,2559.7
4940,1238,2022-11-01,completed,3787.02
4489,1158,2022-11-11,completed,1045.02
6369,1589,2022-08-13,completed,3693.74
4191,1819,2023-09-23,completed,5426.59
4751,1366,2022-10-17,completed,3082.42
5743,1069,2023-12-30,completed,1467.77
6306,1761,2022-03-27,completed,6091.25
5612,1056,2023-04-10,completed,1954.66
6409,1792,2022-08-27,completed,335.5
5952,1326,2022-06-10,completed,1474.53
6825,1150,2022-03-16,completed,1056.53
6934,1478,2023-06-07,processing,1542.12
4433,1184,2022-07-06,completed,2174.9
5473,1398,2022-07-13,processing,893.46
5595,1639,2023-10-03,completed,6894.33
4716,1193,2022-03-13,completed,378.36
4232,1880,2022-10-14,completed,7241.91
6099,1278,2023-07-02,completed,3699.79
4829,1916,2023-04-17,completed,4608.58
5922,1967,2022-01-30,completed,1610.64
4577,1657,2023-11-10,cancelled,1438.5
4116,1905,2022-01-20,processing,4067.04
4340,1608,2022-03-02,completed,210.24
6805,1662,2022-08-11,completed,4522.83
5371,1792,2022-03-18,completed,5881.59
6670,1208,2023-12-26,completed,3435.06
6219,1394,2023-08-05,cancelled,2244.22
5564,1983,2022-01-24,cancelled,231.14
5261,1712,2023-11-20,completed,6288.55
6417,1115,2023-03-01,completed,3530.86
5458,1281,2023-06-28,completed,6532.5
5359,1920,2023-12-12,completed,3342.31
6198,1263,2022-11-10,completed,3229.72
4310,1787,2022-05-29,completed,3464.43
6135,1602,2023-08-12,processing,134.96
4343,1030,2022-04-03,completed,4790.71
5557,1529,2022-07-18,completed,1925.19
6583,1842,2022-12-15,processing,6362.6
4522,1011,2023-04-10,completed,4630.62
6053,1275,2022-07-09,completed,0.0
5847,1728,2023-08-12,completed,1013.46
4925,1046,2022-10-25,completed,3984.17
4786,1198,2023-09-24,canceled,2009.17
5776,1391,2023-08-04,completed,626.64
5219,1904,2023-03-09,cancelled,5216.68
4659,1193,2022-05-26,completed,2328.4
6728,1564,2022-02-07,canceled,598.41
5228,1015,2022-06-06,completed,2929.37
6064,1335,2022-09-26,processing,3083.94
4472,1151,2023-12-30,completed,4427.27
5311,1775,2023-10-12,cancelled,3340.17
5133,1008,2023-01-25,completed,3614.66
5762,1560,2022-05-09,completed,8151.58
5672,1493,2022-02-04,processing,1376.23
5340,1705,2022-04-19,completed,2011.14
6798,1391,2022-01-09,completed,2119.9
6466,1941,2023-12-06,processing,3121.56
4944,1772,2022-04-19,completed,3472.68
6250,1999,2022-04-22,processing,3828.41
4551,1780,2022-06-02,completed,867.28
5012,1271,2022-04-05,completed,4041.42
5236,1960,2023-08-09,cancelled,6254.7
6945,1684,2023-01-25,completed,2869.09
5279,1321,2023-07-14,cancelled,2135.43
5853,1381,2022-01-02,processing,735.08
6152,1125,2023-08-13,completed,5571.74
4964,1105,2023-05-29,completed,3467.49
6332,1587,2022-02-05,processing,1745.84
6795,1300,2023-05-31,completed,3573.48
5270,1397,2022-11-25,cancelled,2464.68
5216,9999,2023-10-18,processing,1936.62
6141,1130,2023-06-15,cancelled,141.36
6539,1536,2022-08-11,processing,6858.41
6430,1922,2022-01-07,completed,1404.27
4068,1241,2022-09-05,completed,3433.8
6472,1602,2022-09-09,completed,1592.84
5266,1885,2022-03-19,completed,926.04
5399,1932,2023-03-11,completed,3616.75
5441,1299,2023-01-11,cancelled,2118.25
6687,1795,2022-09-10,processing,3352.58
5284,1311,2023-07-17,completed,2270.08
5562,1299,2023-10-09,completed,1707.1
5406,1547,2022-05-08,completed,4351.45
6964,1612,2022-11-09,processing,5087.51
4970,1292,2023-12-21,processing,7106.33
6311,1110,2023-03-10,completed,1186.1
4592,1969,2023-03-31,cancelled,2324.78
5363,1062,2023-06-07,completed,990.6
4713,1333,2022-10-03,completed,4261.33
6876,1832,2022-09-25,completed,4600.75
4099,1633,2023-04-09,completed,1931.24
4763,1874,2022-04-18,completed,5543.48
6590,1310,2023-01-14,processing,6153.91
6942,1513,2023-03-02,completed,5969.18
5488,1188,2023-08-14,completed,5390.27
6352,1384,2023-12-11,cancelled,4396.44
6501,1975,2022-05-21,completed,3393.09
5510,1113,2022-10-02,cancelled,2257.63
5138,1510,2022-07-28,completed,4737.28
5017,1923,2022-02-04,completed,754.44
6105,1100,2023-07-26,completed,5690.4
5670,1821,2022-11-11,completed,1144.56
6985,1690,2022-09-09,completed,631.22
4961,1338,2022-05-13,processing,4656.65
5386,1640,2022-10-11,completed,5161.04
6324,1185,2023-07-08,completed,1825.66
4002,1575,2023-10-27,completed,192.24
6387,1429,2023-07-27,processing,886.32
5169,1107,2023-12-27,completed,10597.54
6892,1693,2022-05-16,cancelled,382.08
6416,1675,2022-09-09,completed,3289.42
6185,1177,2023-03-06,completed,2750.1
4188,1957,2023-12-25,completed,7214.27
4138,1579,2022-06-03,completed,8238.99
6459,1494,2023-11-08,processing,0.0
4110,1703,2023-09-26,completed,439.02
5372,1403,2022-10-15,completed,2291.32
5987,1888,2023-10-30,completed,333.4
4845,1746,2023-10-18,completed,1150.96
4602,1385,2023-07-30,processing,2531.48
6565,1765,2022-03-12,completed,4597.24
6410,1547,2023-03-10,completed,6329.85
4311,1663,2023-12-24,completed,5184.54
6561,1018,2023-06-09,completed,434.07
4928,1622,2023-04-29,cancelled,4666.36
6949,1545,2023-03-08,completed,7477.42
5223,1979,2023-11-29,cancelled,4659.19
4907,1216,2022-05-06,completed,2186.32
5500,1668,2022-08-04,cancelled,134.96
6896,1245,2023-11-04,completed,7357.99
5186,1724,2023-01-08,completed,5308.26
6469,1329,2023-04-08,completed,5420.24
6211,1045,2022-02-21,completed,6003.16
6143,1542,2023-07-08,completed,5677.68
4464,1909,2023-10-27,completed,2617.3
6660,1250,2023-09-05,completed,3275.42
6840,1249,2023-12-29,processing,2283.91
6477,1351,2023-03-04,completed,1904.36
6948,1303,2023-06-08,completed,1410.22
5966,1932,2022-08-29,completed,3064.16
6609,1270,2023-02-26,completed,2362.41
5944,1407,2022-11-06,completed,2519.64
6323,1225,2023-09-12,completed,0.0
4212,1188,2023-12-18,cancelled,2216.65
6569,1770,2023-12-09,completed,3236.49
4958,1221,2023-02-23,completed,8337.27
4983,1733,2023-05-01,completed,2162.07
4081,1422,2022-05-05,completed,8219.34
6790,1464,2023-07-23,cancelled,1607.28
4752,1919,2023-05-31,completed,6684.95
4211,1482,2022-08-26,completed,2925.35
6486,1975,2022-10-07,completed,2383.75
5787,1803,2022-05-14,cancelled,2880.24
6304,1797,2022-08-29,completed,246.35
4820,1957,2023-12-06,completed,1643.07
6085,1877,2023-11-01,completed,1106.36
5483,1713,2022-09-22,completed,1192.16
5597,1653,2023-08-06,completed,3215.65
6061,1588,2023-07-02,completed,1050.0
5418,1252,2022-05-30,cancelled,1140.66
6045,1177,2022-06-29,completed,4601.18
4966,1135,2022-10-04,completed,1303.02
4243,1476,2023-02-13,completed,2839.09
5439,1335,2023-08-31,completed,310.5
5907,1940,2022-08-31,completed,5913.35
6630,1124,2022-10-08,completed,631.92
6507,1517,2023-01-09,completed,1069.8
5070,1916,2022-02-01,completed,9352.62
4041,1622,2023-04-28,completed,1890.98
5977,1876,2023-10-26,completed,4640.95
4536,1347,2022-08-04,completed,4591.89
5395,1622,2022-07-30,completed,1587.6
5140,1781,2023-09-05,cancelled,4497.4
5264,1883,2023-06-06,completed,333.4
6760,1363,2023-09-07,completed,302.72
5237,1628,2022-09-14,completed,4954.71
