order_item_id,order_id,product_id,qty,unit_price,subtotal
9939,5615,3023,1,246.35,246.35
8399,5107,3036,4,165.35,661.4
7501,4822,3016,10,269.86,2698.6
10471,5784,3001,5,261.63,1308.15
12923,6613,3046,1,88.69,88.69
10821,5904,3024,6,267.45,1604.7
5506,4171,3026,5,305.79,1528.95
5285,4095,3001,9,261.63,2354.67
7258,4744,3028,3,94.59,283.77
13686,6872,3008,2,106.65,213.3
9311,5399,3031,3,33.02,99.06
12100,6336,3036,9,165.35,1488.15
8830,5241,3014,4,245.01,980.04
9393,5427,3028,9,94.59,851.31
9874,5595,3049,10,45.8,458.0
13746,6890,3027,3,263.71,791.13
10568,5817,3036,4,165.35,661.4
12813,6575,3044,9,179.33,1613.97
12588,6502,3036,1,165.35,165.35
9539,5478,3042,6,66.49,398.94
11816,6238,3004,2,73.17,146.34
11756,6216,3030,4,335.5,1342.0
10314,5733,3002,1,296.0,296.0
6365,4453,3022,6,243.94,1463.64
6162,4384,3043,10,32.04,320.4
7260,4745,3026,10,305.79,3057.9
7451,4806,3017,10,210.24,2102.4
10607,5831,3046,2,88.69,177.38
8835,5243,3007,9,155.25,1397.25
6177,4389,3003,1,276.66,276.66
11791,6230,3018,1,110.79,110.79
13212,6712,3002,5,296.0,1480.0
9574,5493,3045,2,134.96,269.92
9861,5591,3015,6,183.8,1102.8
11088,6001,3030,8,335.5,2684.0
12454,6454,3042,6,66.49,398.94
9056,5317,3048,5,154.34,771.7
13026,6648,3024,5,267.45,1337.25
9402,5431,3034,3,198.12,594.36
10578,5820,3008,1,106.65,106.65
13808,6911,3031,6,33.02,198.12
11835,6244,3017,4,210.24,840.96
7980,4969,3006,4,310.7,1242.8
13166,6695,3038,2,141.36,282.72
11289,6063,3020,1,63.68,63.68
13191,6705,3025,2,287.7,575.4
7627,4864,3018,2,110.79,221.58
7700,4887,3012,9,253.48,2281.32
7547,4836,3046,10,88.69,886.9
8570,5161,3044,3,179.33,537.99
9802,5572,3015,1,183.8,183.8
10961,5958,3005,1,144.78,144.78
7802,4917,3006,5,310.7,1553.5
10879,5928,3028,7,94.59,662.13
5069,4026,3036,5,165.35,826.75
13759,6896,3023,3,246.35,739.05
7891,4943,3017,10,210.24,2102.4
9606,5502,3041,3,125.74,377.22
5384,4129,3029,7,325.37,2277.59
10537,5806,3003,7,276.66,1936.62
8938,5278,3024,8,267.45,2139.6
5007,4003,3025,5,287.7,1438.5
8284,5070,3030,8,335.5,2684.0
11578,6154,3021,1,104.44,104.44
8548,5155,3034,9,198.12,1783.08
8882,5256,3018,9,110.79,997.11
8052,4991,3029,7,325.37,2277.59
11411,6098,3004,1,73.17,73.17
10998,5970,3015,9,183.8,1654.2
9027,5308,3049,5,45.8,229.0
8283,5069,3019,2,190.11,380.22
6322,4438,3001,4,-493.35,-1973.4
12604,6505,3019,8,190.11,1520.88
7541,4834,3035,2,275.01,550.02
13612,6850,3005,6,144.78,868.68
5809,4265,3048,10,154.34,1543.4
11089,6001,3006,2,310.7,621.4
12855,6589,3036,10,165.35,1653.5
6890,4623,3002,6,296.0,1776.0
9826,5580,3009,7,166.7,1166.9
9490,5460,3021,10,104.44,1044.4
11978,6291,3047,7,37.84,264.88
7586,4849,3037,6,337.43,2024.58
10306,5730,3032,1,222.89,222.89
5058,4021,3021,4,104.44,417.76
10912,5938,3044,5,179.33,896.65
10641,5840,3030,5,335.5,1677.5
11122,6010,3007,4,155.25,621.0
13997,6977,3021,7,104.44,731.08
10217,5701,3032,2,222.89,445.78
7977,4968,3030,4,335.5,1342.0
5583,4194,3031,1,33.02,33.02
8957,5285,3043,1,32.04,32.04
8715,5205,3019,2,190.11,380.22
11325,6074,3013,9,82.3,740.7
7877,4939,3033,10,320.35,3203.5
10583,5822,3002,9,296.0,2664.0
9190,5361,3017,8,210.24,1681.92
11643,6173,3029,6,325.37,1952.22
7372,4778,3011,9,297.43,2676.87
5056,4020,3010,10,153.27,1532.7
6136,4374,3027,7,263.71,1845.97
6734,4568,3005,2,144.78,289.56
6007,4329,3041,2,125.74,251.48
8777,5223,3019,9,190.11,1710.99
5118,4042,3030,10,335.5,3355.0
5196,4065,3001,5,261.63,1308.15
13418,6782,3037,7,337.43,2362.01
11029,5981,3031,1,33.02,33.02
6005,4328,3024,7,267.45,1872.15
6305,4432,3017,10,210.24,2102.4
9294,5394,3002,8,296.0,2368.0
8997,5298,3020,5,63.68,318.4
13364,6768,3043,2,32.04,64.08
6793,4592,3021,1,104.44,104.44
11192,6031,3006,3,310.7,932.1
13004,6641,3009,1,166.7,166.7
6320,4438,3020,2,63.68,127.36
10926,5942,3040,5,210.64,1053.2
6410,4467,3016,5,269.86,1349.3
9686,5534,3029,3,325.37,976.11
7116,4695,3004,3,73.17,219.51
12819,6578,3011,7,297.43,2082.01
13028,6649,3012,4,253.48,1013.92
6419,4470,3019,10,190.11,1901.1
8852,5247,3001,1,261.63,261.63
9101,5332,3047,9,37.84,340.56
9122,5338,3032,2,222.89,445.78
12445,6451,3019,1,190.11,190.11
5892,4291,3002,8,296.0,2368.0
13580,6839,3017,7,210.24,1471.68
13153,6691,3042,3,66.49,199.47
6916,4630,3015,5,183.8,919.0
7962,4963,3002,9,296.0,2664.0
10695,5859,3027,2,263.71,527.42
12420,6443,3033,8,320.35,2562.8
13573,6838,3021,5,104.44,522.2
7246,4740,3037,7,337.43,2362.01
10644,5840,3032,5,222.89,1114.45
7520,4827,3018,7,110.79,775.53
11890,6261,3007,10,155.25,1552.5
9418,5436,3026,7,305.79,2140.53
7380,4780,3041,8,125.74,1005.92
12386,6435,3045,7,134.96,944.72
9289,5392,3046,8,88.69,709.52
11967,6287,3021,8,104.44,835.52
8516,5144,3015,5,183.8,919.0
8581,5164,3041,8,125.74,1005.92
10293,5727,3029,2,325.37,650.74
13256,6727,3027,8,263.71,2109.68
7313,4760,3029,6,325.37,1952.22
7663,4876,3011,6,297.43,1784.58
11423,6102,3001,1,261.63,261.63
7467,4810,3043,2,32.04,64.08
9013,5303,3049,1,45.8,45.8
8916,5270,3031,5,33.02,165.1
7931,4955,3027,8,263.71,2109.68
10420,5768,3050,1,237.22,237.22
11977,6291,3011,4,297.43,1189.72
10243,5710,3009,3,166.7,500.1
8756,5215,3032,4,222.89,891.56
12927,6614,3015,4,183.8,735.2
6953,4643,3025,7,287.7,2013.9
12138,6348,3011,2,297.43,594.86
5676,4221,3044,5,179.33,896.65
10304,5730,3046,7,88.69,620.83
9587,5496,3016,10,269.86,2698.6
10533,5805,3042,9,66.49,598.41
12070,6323,3049,8,45.8,366.4
7325,4764,3047,2,37.84,75.68
7531,4831,3024,2,267.45,534.9
9000,5299,3030,3,335.5,1006.5
5650,4213,3009,9,166.7,1500.3
9844,5584,3034,4,198.12,792.48
13161,6694,3017,3,210.24,630.72
5417,4140,3026,9,305.79,2752.11
11493,6125,3002,4,296.0,1184.0
8647,5183,3015,4,183.8,735.2
12649,6521,3017,3,210.24,630.72
13105,6675,3045,8,134.96,1079.68
7886,4942,3040,0,210.64,1263.84
10519,5801,3019,8,190.11,1520.88
8092,5003,3043,1,32.04,32.04
13366,6768,3004,3,73.17,219.51
9086,5327,3002,1,296.0,296.0
5204,4068,3016,10,269.86,2698.6
12280,6400,3027,7,263.71,1845.97
12641,6518,3013,3,82.3,246.9
12959,6624,3030,2,335.5,671.0
9083,5327,3047,3,37.84,113.52
5227,4076,3044,4,179.33,717.32
13223,6716,3032,3,222.89,668.67
8636,5180,3045,2,134.96,269.92
13890,6939,3010,10,153.27,1532.7
13773,6902,3035,2,275.01,550.02
7187,4717,3047,9,37.84,340.56
9392,5427,3027,3,263.71,791.13
13328,6752,3026,4,305.79,1223.16
7648,4871,3010,1,153.27,153.27
11990,6294,3032,6,222.89,1337.34
13372,6770,3016,3,269.86,809.58
11175,6026,3029,6,325.37,1952.22
13939,6956,3002,2,296.0,592.0
12676,6531,3002,8,296.0,2368.0
8324,5084,3023,3,246.35,739.05
7015,4665,3010,4,153.27,613.08
13806,6910,3036,3,165.35,496.05
7201,4723,3007,9,155.25,1397.25
6657,4544,3015,10,183.8,1838.0
5253,4084,3046,5,88.69,443.45
10814,5899,3023,3,246.35,739.05
5379,4127,3021,6,104.44,626.64
9963,5622,3038,6,141.36,848.16
8337,5089,3022,9,243.94,2195.46
12366,6427,3030,1,335.5,335.5
9405,5432,3002,7,296.0,2072.0
11132,6013,3020,5,63.68,318.4
7734,4896,3002,1,296.0,296.0
5007,4003,3025,5,287.7,1438.5
9421,5437,3016,8,269.86,2158.88
12785,6566,3037,8,337.43,2699.44
12281,6400,3031,10,33.02,330.2
5162,4055,3006,10,310.7,3107.0
12455,6455,3006,8,310.7,2485.6
8182,5035,3032,7,222.89,1560.23
7789,4913,3009,1,166.7,166.7
6488,4491,3032,9,222.89,2006.01
7499,4822,3043,2,32.04,64.08
6163,4384,3050,9,237.22,2134.98
6918,4632,3037,6,337.43,2024.58
8010,4978,3048,2,154.34,308.68
5944,4307,3008,1,106.65,106.65
13334,6755,3004,2,73.17,146.34
7859,4934,3009,1,166.7,166.7
9720,5544,3045,4,134.96,539.84
9145,5346,3045,8,134.96,1079.68
8751,5214,3033,6,320.35,1922.1
7797,4916,3029,8,325.37,2602.96
13272,6734,3048,1,154.34,154.34
5221,4075,3022,6,243.94,1463.64
11964,6286,3032,7,222.89,1560.23
7042,4674,3044,9,179.33,1613.97
6265,4417,3005,4,144.78,579.12
5593,4198,3011,10,297.43,2974.3
14034,6990,3023,4,246.35,985.4
8964,5287,3044,10,179.33,1793.3
11857,6251,3020,7,63.68,445.76
10653,5844,3018,3,110.79,332.37
6155,4381,3018,9,110.79,997.11
5966,4315,3029,2,325.37,650.74
9066,5319,3039,3,201.46,604.38
7805,4918,3017,8,210.24,1681.92
6707,4560,3021,7,104.44,731.08
12479,6463,3036,10,165.35,1653.5
6303,4431,3033,7,320.35,2242.45
6807,4597,3047,4,37.84,151.36
5412,4138,3037,9,337.43,3036.87
13624,6853,3005,6,144.78,868.68
12316,6410,3002,4,296.0,1184.0
8540,5151,3007,4,155.25,621.0
6462,4483,3011,1,297.43,297.43
9751,5552,3004,7,73.17,512.19
13211,6712,3026,6,305.79,1834.74
12654,6523,3007,5,155.25,776.25
8663,5187,3046,8,88.69,709.52
9170,5355,3050,7,237.22,1660.54
10443,5775,3026,10,305.79,3057.9
7823,4924,3031,5,33.02,165.1
8187,5037,3008,3,106.65,319.95
6646,4542,3038,7,141.36,989.52
13032,6650,3009,3,166.7,500.1
10383,5752,3038,8,141.36,1130.88
13753,6893,3039,5,201.46,1007.3
5322,4106,3008,4,106.65,426.6
7399,4786,3047,3,37.84,113.52
12639,6518,3028,8,94.59,756.72
12889,6601,3021,6,104.44,626.64
6189,4391,3003,5,276.66,1383.3
13816,6913,3042,5,66.49,332.45
9478,5456,3022,1,243.94,243.94
12434,6448,3020,4,63.68,254.72
13148,6690,3007,7,155.25,1086.75
11543,6143,3030,1,335.5,335.5
6207,4397,3024,3,267.45,802.35
9273,5386,3039,10,201.46,2014.6
9896,5601,3034,3,198.12,594.36
7920,4953,3003,7,276.66,1936.62
7179,4713,3024,3,267.45,802.35
13489,6809,3042,4,66.49,265.96
5898,4293,3041,2,125.74,251.48
6743,4571,3021,8,104.44,835.52
13118,6680,3041,3,125.74,377.22
7284,4751,3022,7,243.94,1707.58
12349,6422,3026,3,305.79,917.37
5594,4198,3039,7,201.46,1410.22
12996,6637,3001,5,261.63,1308.15
8873,5253,3023,6,246.35,1478.1
8724,5207,3010,4,153.27,613.08
10445,5775,3020,9,63.68,573.12
7598,4854,3010,2,153.27,306.54
13925,6951,3044,10,179.33,1793.3
11766,6220,3047,8,37.84,302.72
8687,5195,3047,4,37.84,151.36
12058,6320,3015,2,183.8,367.6
8222,5052,3018,1,-156.17,-156.17
13669,6866,3002,2,296.0,592.0
13181,6701,3039,2,201.46,402.92
9129,5340,3033,2,320.35,640.7
5751,4245,3026,8,305.79,2446.32
7374,4779,3045,10,134.96,1349.6
14013,6982,3002,8,296.0,2368.0
6239,4408,3003,10,276.66,2766.6
8750,5214,3034,3,198.12,594.36
13996,6976,3014,9,245.01,2205.09
8239,5057,3003,10,276.66,2766.6
5448,4152,3015,7,183.8,1286.6
5705,4230,3031,6,33.02,198.12
11631,6170,3008,4,106.65,426.6
10084,5661,3007,4,155.25,621.0
7218,4730,3029,8,325.37,2602.96
8658,5186,3016,6,269.86,1619.16
10754,5877,3004,1,73.17,73.17
11754,6214,3014,4,245.01,980.04
7949,4960,3050,2,237.22,474.44
9185,5360,3033,4,320.35,1281.4
10611,5833,3031,1,33.02,33.02
8437,5119,3006,10,310.7,3107.0
11632,6170,3050,6,237.22,1423.32
9555,5487,3017,6,210.24,1261.44
8618,5175,3050,9,237.22,2134.98
5275,4092,3020,6,63.68,382.08
10894,5933,3007,10,155.25,1552.5
8680,5193,3027,3,263.71,791.13
11968,6288,3048,2,154.34,308.68
8488,5136,3027,3,263.71,791.13
5874,4287,3015,2,183.8,367.6
7348,4771,3025,1,287.7,287.7
9703,5538,3039,9,201.46,1813.14
10602,5829,3005,6,144.78,868.68
9955,5620,3016,9,269.86,2428.74
7424,4797,3012,10,253.48,2534.8
14064,6998,3017,4,210.24,840.96
10887,5931,3014,7,245.01,1715.07
8163,5028,3035,2,275.01,550.02
8990,5296,3021,10,104.44,1044.4
13684,6871,3041,4,125.74,502.96
6198,4394,3001,7,261.63,1831.41
12229,6384,3015,8,183.8,1470.4
10691,5858,3036,10,165.35,1653.5
5377,4126,3022,3,243.94,731.82
7654,4874,3030,7,335.5,2348.5
7216,4729,3001,3,261.63,784.89
13673,6867,3013,10,82.3,823.0
6852,4612,3048,4,154.34,617.36
7527,4830,3023,7,246.35,1724.45
11581,6155,3045,9,134.96,1214.64
13886,6939,3017,5,210.24,1051.2
7360,4775,3039,7,201.46,1410.22
10966,5959,3047,3,37.84,113.52
12508,6473,3010,3,153.27,459.81
13976,6969,3020,10,63.68,636.8
12725,6547,3050,9,237.22,2134.98
12767,6560,3001,3,261.63,784.89
9110,5335,3029,9,325.37,2928.33
6459,4483,3003,8,276.66,2213.28
8649,5183,3029,4,325.37,1301.48
6049,4348,3008,6,106.65,639.9
12110,6339,3011,10,297.43,2974.3
7387,4783,3019,5,190.11,950.55
10096,5665,3050,6,237.22,1423.32
12570,6496,3041,1,125.74,125.74
5975,4317,3029,9,325.37,2928.33
7033,4672,3033,5,320.35,1601.75
13215,6714,3015,1,183.8,183.8
10779,5885,3020,10,63.68,636.8
10970,5961,3050,4,237.22,948.88
10603,5829,3002,1,296.0,296.0
12397,6438,3027,3,263.71,791.13
7747,4900,3001,4,261.63,1046.52
7488,4818,3045,7,134.96,944.72
13200,6708,3018,9,110.79,997.11
9711,5540,3045,2,134.96,269.92
7776,4911,3049,6,45.8,274.8
10496,5793,3007,8,155.25,1242.0
5041,4015,3048,6,154.34,926.04
11545,6143,3034,5,198.12,990.6
9434,5441,3006,1,310.7,310.7
7791,4915,3003,10,276.66,2766.6
12628,6513,3038,4,141.36,565.44
8970,5289,3029,6,325.37,1952.22
9225,5372,3039,6,201.46,1208.76
12794,6569,3037,6,337.43,2024.58
13720,6881,3043,6,32.04,192.24
12443,6450,3042,6,66.49,398.94
10900,5934,3013,9,82.3,740.7
9475,5455,3027,1,263.71,263.71
10123,5673,3034,10,198.12,1981.2
11705,6198,3012,6,253.48,1520.88
13093,6671,3043,5,32.04,160.2
13876,6934,3012,1,253.48,253.48
5197,4066,3044,6,179.33,1075.98
12057,6319,3012,5,253.48,1267.4
13022,6647,3004,7,73.17,512.19
7292,4754,3033,9,320.35,2883.15
13123,6682,3026,0,305.79,3057.9
5097,4035,3033,5,320.35,1601.75
11170,6024,3014,6,245.01,1470.06
12410,6441,3025,7,287.7,2013.9
12931,6615,3035,4,275.01,1100.04
7319,4763,3011,10,297.43,2974.3
14048,6993,3028,10,94.59,945.9
5025,4010,3044,2,179.33,358.66
8555,5157,3018,1,110.79,110.79
5465,4156,3034,10,198.12,1981.2
9411,5434,3030,3,335.5,1006.5
9308,5399,3017,6,210.24,1261.44
9513,5469,3041,2,125.74,251.48
12201,6372,3021,7,104.44,731.08
6611,4530,3045,4,134.96,539.84
12239,6386,3025,3,287.7,863.1
6620,4533,3013,4,82.3,329.2
11577,6153,3007,9,155.25,1397.25
13313,6749,3015,1,183.8,183.8
8650,5184,3002,10,296.0,2960.0
7956,4962,3013,3,82.3,246.9
10834,5908,3004,2,73.17,146.34
11422,6102,3029,6,325.37,1952.22
7874,4939,3024,8,267.45,2139.6
8806,5232,3024,1,267.45,267.45
13900,6943,3015,1,183.8,183.8
10111,5668,3008,2,106.65,213.3
10085,5661,3028,8,94.59,756.72
12962,6625,3021,7,104.44,731.08
12580,6500,3023,8,246.35,1970.8
10748,5876,3046,4,88.69,354.76
6922,4633,3013,7,82.3,576.1
6077,4355,3017,8,210.24,1681.92
5310,4102,3035,8,275.01,2200.08
11364,6086,3033,2,320.35,640.7
11302,6066,3050,2,237.22,474.44
12791,6568,3014,6,245.01,1470.06
11725,6206,3047,10,37.84,378.4
9885,5599,3036,1,165.35,165.35
10674,5851,3005,1,144.78,144.78
6475,4487,3002,9,296.0,2664.0
7845,4929,3024,2,267.45,534.9
7288,4752,3038,1,141.36,141.36
9787,5567,3030,10,335.5,3355.0
9280,5388,3037,10,337.43,3374.3
12220,6380,3028,4,94.59,378.36
6284,4424,3032,7,222.89,1560.23
11800,6233,3009,8,166.7,1333.6
8913,5270,3013,8,82.3,658.4
10147,5681,3021,5,104.44,522.2
10368,5748,3034,9,198.12,1783.08
9594,5498,3009,1,166.7,166.7
14003,6980,3009,5,166.7,833.5
6416,4469,3030,6,335.5,2013.0
5835,4274,3034,8,-222.16,-1777.28
13690,6873,3018,3,110.79,332.37
10595,5826,3042,3,66.49,199.47
8585,5165,3047,10,37.84,378.4
5003,4002,3043,6,32.04,192.24
5152,4051,3020,10,63.68,636.8
9458,5449,3038,4,141.36,565.44
13647,6859,3028,9,94.59,851.31
12238,6386,3024,4,267.45,1069.8
13312,6748,3041,9,125.74,1131.66
11257,6052,3027,4,263.71,1054.84
10234,5707,3035,1,275.01,275.01
12489,6466,3006,8,310.7,2485.6
13024,6648,3038,4,141.36,565.44
12924,6613,3009,10,166.7,1667.0
6310,4434,3038,8,141.36,1130.88
10422,5768,3018,5,110.79,553.95
7785,4913,3050,9,237.22,2134.98
9237,5375,3037,4,337.43,1349.72
11198,6034,3006,8,310.7,2485.6
11729,6207,3030,7,335.5,2348.5
10751,5876,3004,6,73.17,439.02
6580,4521,3043,10,32.04,320.4
12377,6431,3038,2,141.36,282.72
10016,5638,3022,10,243.94,2439.4
6067,4353,3013,6,82.3,493.8
5864,4282,3032,1,222.89,222.89
6866,4616,3007,3,155.25,465.75
12183,6363,3006,3,310.7,932.1
13651,6860,3012,10,253.48,2534.8
6909,4628,3043,8,32.04,256.32
6717,4563,3029,2,325.37,650.74
10102,5666,3035,8,275.01,2200.08
8902,5265,3050,2,237.22,474.44
11680,6188,3050,1,237.22,237.22
7961,4963,3001,1,261.63,261.63
10664,5848,3018,8,110.79,886.32
5249,4082,3030,3,335.5,1006.5
6819,4601,3017,7,210.24,1471.68
8713,5205,3003,9,276.66,2489.94
9556,5487,3021,2,104.44,208.88
5537,4180,3030,7,335.5,2348.5
13826,6917,3044,10,179.33,1793.3
9583,5494,3028,4,94.59,378.36
9652,5519,3046,3,88.69,266.07
9591,5497,3048,5,154.34,771.7
5036,4013,3020,6,63.68,382.08
6487,4491,3038,4,141.36,565.44
7918,4953,3036,10,165.35,1653.5
11142,6016,3022,8,243.94,1951.52
5913,4297,3049,4,45.8,183.2
7037,4673,3006,2,310.7,621.4
8903,5266,3048,6,154.34,926.04
12868,6594,3034,7,198.12,1386.84
7959,4962,3019,3,190.11,570.33
5560,4186,3040,1,210.64,210.64
11136,6014,3004,1,73.17,73.17
6775,4585,3032,2,222.89,445.78
7813,4920,3017,1,210.24,210.24
8135,5020,3031,4,33.02,132.08
9664,5524,3006,9,310.7,2796.3
12939,6619,3001,6,261.63,1569.78
9276,5387,3036,10,165.35,1653.5
7060,4679,3014,1,245.01,245.01
13048,6659,3012,9,253.48,2281.32
10145,5680,3043,8,32.04,256.32
6587,4524,3041,9,125.74,1131.66
7110,4693,3045,4,134.96,539.84
11239,6047,3038,7,141.36,989.52
6353,4449,3040,4,210.64,842.56
12724,6547,3005,9,144.78,1303.02
13458,6798,3028,10,94.59,945.9
11924,6271,3032,6,222.89,1337.34
11065,5994,3041,0,125.74,754.44
6131,4373,3034,8,198.12,1584.96
5098,4036,3024,10,267.45,2674.5
5337,4112,3032,8,222.89,1783.12
5981,4319,3020,8,63.68,509.44
11636,6171,3036,9,165.35,1488.15
5654,4215,3016,10,269.86,2698.6
11443,6109,3026,6,305.79,1834.74
9739,5548,3043,5,32.04,160.2
13737,6887,3011,1,297.43,297.43
9981,5627,3049,7,45.8,320.6
13752,6893,3009,8,166.7,1333.6
9261,5382,3028,8,94.59,756.72
12055,6318,3003,5,276.66,1383.3
6092,4361,3012,9,253.48,2281.32
12516,6474,3041,1,125.74,125.74
12673,6530,3014,2,245.01,490.02
10233,5706,3037,4,337.43,1349.72
6878,4619,3039,7,201.46,1410.22
6778,4586,3021,7,104.44,731.08
7171,4712,3007,7,155.25,1086.75
7608,4857,3038,3,141.36,424.08
12151,6353,3045,9,134.96,1214.64
10120,5672,3041,7,125.74,880.18
10715,5865,3025,5,287.7,1438.5
6496,4493,3016,9,269.86,2428.74
7236,4735,3004,6,73.17,439.02
8945,5280,3010,3,153.27,459.81
9018,5304,3005,3,144.78,434.34
8441,5120,3030,8,335.5,2684.0
10882,5928,3046,4,88.69,354.76
6105,4366,3002,6,296.0,1776.0
9309,5399,3015,5,183.8,919.0
6391,4461,3028,1,94.59,94.59
7921,4953,3045,5,134.96,674.8
12728,6548,3042,8,66.49,531.92
7774,4910,3012,7,253.48,1774.36
10214,5701,3027,8,263.71,2109.68
13445,6792,3013,7,82.3,576.1
10324,5736,3049,5,45.8,229.0
10604,5829,3028,7,94.59,662.13
5524,4177,3025,1,287.7,287.7
13707,6878,3024,7,267.45,1872.15
10626,5836,3024,1,267.45,267.45
9358,5414,3032,4,222.89,891.56
6076,4355,3007,2,155.25,310.5
12881,6598,3046,6,88.69,532.14
12524,6477,3004,4,73.17,292.68
7869,4937,3041,8,125.74,1005.92
5131,4046,3028,4,94.59,378.36
6006,4329,3019,9,190.11,1710.99
5651,4214,3021,9,104.44,939.96
13936,6956,3011,5,297.43,1487.15
12608,6506,3005,6,144.78,868.68
11144,6017,3040,4,210.64,842.56
11389,6093,3039,8,201.46,1611.68
6339,4444,3038,10,141.36,1413.6
5662,4218,3021,9,104.44,939.96
13162,6694,3004,4,73.17,292.68
8004,4975,3032,9,222.89,2006.01
13081,6668,3036,10,165.35,1653.5
7756,4905,3034,5,198.12,990.6
8191,5038,3046,10,88.69,886.9
13129,6685,3015,4,183.8,735.2
5332,4111,3021,9,104.44,939.96
12373,6430,3001,5,261.63,1308.15
10459,5780,3007,9,155.25,1397.25
11336,6077,3011,8,297.43,2379.44
7217,4730,3010,7,153.27,1072.89
8348,5093,3015,4,183.8,735.2
8782,5224,3009,9,166.7,1500.3
11621,6168,3021,4,104.44,417.76
8175,5031,3019,5,190.11,950.55
12836,6584,3015,8,183.8,1470.4
6060,4351,3044,6,179.33,1075.98
12659,6525,3039,10,201.46,2014.6
8229,5054,3040,5,210.64,1053.2
6710,4561,3025,4,287.7,1150.8
9913,5608,3041,1,125.74,125.74
6748,4573,3007,3,155.25,465.75
6323,4438,3008,1,106.65,106.65
5194,4065,3027,6,263.71,1582.26
7293,4755,3050,6,237.22,1423.32
6189,4391,3003,5,276.66,1383.3
13631,6855,3001,10,261.63,2616.3
6873,4617,3018,1,110.79,110.79
9335,5407,3002,9,296.0,2664.0
12480,6463,3001,5,261.63,1308.15
12039,6311,3050,5,237.22,1186.1
6178,4389,3045,4,134.96,539.84
7816,4922,3033,2,320.35,640.7
7359,4774,3014,4,245.01,980.04
9039,5312,3014,4,245.01,980.04
11860,6253,3039,6,201.46,1208.76
6582,4522,3040,2,210.64,421.28
8676,5192,3026,4,305.79,1223.16
6420,4470,3044,3,179.33,537.99
5951,4309,3008,1,106.65,106.65
9154,5350,3021,5,104.44,522.2
8739,5212,3032,5,222.89,1114.45
10830,5907,3036,7,165.35,1157.45
10106,5667,3035,6,275.01,1650.06
7903,4947,3018,2,110.79,221.58
9953,5619,3006,10,310.7,3107.0
7510,4825,3007,6,155.25,931.5
10706,5863,3027,9,263.71,2373.39
7151,4706,3011,10,297.43,2974.3
8393,5106,3023,3,246.35,739.05
9669,5527,3013,3,82.3,246.9
10955,5955,3030,8,335.5,2684.0
12792,6568,3049,7,45.8,320.6
9091,5329,3013,5,82.3,411.5
5744,4244,3025,6,287.7,1726.2
8502,5140,3005,2,144.78,289.56
11596,6160,3019,4,190.11,760.44
6273,4421,3029,6,325.37,1952.22
11811,6236,3023,10,246.35,2463.5
9696,5536,3004,4,73.17,292.68
12115,6340,3010,4,153.27,613.08
12720,6546,3032,5,222.89,1114.45
10831,5907,3039,3,201.46,604.38
7191,4720,3001,1,261.63,261.63
13513,6816,3035,5,275.01,1375.05
9352,5411,3049,5,45.8,229.0
12005,6300,3047,9,37.84,340.56
9895,5601,3024,4,267.45,1069.8
10199,5697,3026,1,305.79,305.79
10522,5803,3040,8,210.64,1685.12
7020,4667,3023,10,246.35,2463.5
13168,6695,3025,1,287.7,287.7
11927,6273,3044,9,179.33,1613.97
12517,6474,3043,8,32.04,256.32
6894,4624,3006,6,310.7,1864.2
10318,5734,3002,2,296.0,592.0
5482,4164,3015,10,183.8,1838.0
8046,4989,3043,8,32.04,256.32
6079,4356,3048,1,154.34,154.34
6783,4588,3033,4,320.35,1281.4
10839,5910,3009,3,166.7,500.1
8230,5054,3047,10,37.84,378.4
6019,4334,3027,8,263.71,2109.68
12692,6537,3041,7,125.74,880.18
7431,4799,3035,1,275.01,275.01
8907,5268,3046,3,88.69,266.07
5854,4279,3048,1,154.34,154.34
10476,5785,3050,6,237.22,1423.32
10789,5890,3045,3,134.96,404.88
13015,6645,3035,7,275.01,1925.07
8254,5060,3014,4,245.01,980.04
6175,4388,3024,8,267.45,2139.6
9618,5507,3045,5,134.96,674.8
8608,5171,3034,1,198.12,198.12
11033,5982,3028,5,94.59,472.95
8840,5244,3034,7,198.12,1386.84
11096,6003,3023,2,246.35,492.7
10180,5690,3012,8,253.48,2027.84
6158,4382,3039,5,201.46,1007.3
6824,4602,3013,3,82.3,246.9
10034,5644,3034,10,198.12,1981.2
12560,6492,3004,7,73.17,512.19
11945,6280,3024,1,267.45,267.45
13107,6676,3031,3,33.02,99.06
12462,6458,3021,4,104.44,417.76
5357,4121,3045,10,134.96,1349.6
8565,5159,3049,4,45.8,183.2
12798,6572,3017,5,210.24,1051.2
6623,4534,3016,3,269.86,809.58
7902,4947,3006,3,310.7,932.1
12896,6603,3017,1,210.24,210.24
7953,4961,3050,6,237.22,1423.32
6288,4425,3013,8,82.3,658.4
8833,5242,3049,7,45.8,320.6
5200,4066,3021,6,104.44,626.64
12144,6351,3032,10,222.89,2228.9
13786,6906,3039,7,201.46,1410.22
12336,6418,3049,1,45.8,45.8
6145,4377,3010,5,153.27,766.35
5825,4272,3029,4,325.37,1301.48
9775,5562,3023,6,246.35,1478.1
5170,4057,3045,4,134.96,539.84
8112,5011,3017,8,210.24,1681.92
10352,5744,3027,1,263.71,263.71
12948,6621,3017,9,210.24,1892.16
10338,5740,3010,4,153.27,613.08
7881,4940,3038,9,141.36,1272.24
9608,5503,3032,8,222.89,1783.12
11031,5982,3041,2,125.74,251.48
